,comment_text,comment_date,comment_time
0,高手,09-11 10:25,09-11
0,你跌了两周了，为什么！,09-11 10:27,09-11
0,牛市冲天,09-11 10:27,09-11
0,股市本质就是资金市，没有资金如何上行？场外融券可以进场卖出，场外融资却是没有。,09-11 10:28,09-11
0,刚才加仓了，也不知道对不对？自己买套,09-11 10:28,09-11
0,今年指数能上4000！,09-11 10:30,09-11
0,赶紧补缺口11-12才能买入,09-11 10:31,09-11
0,众股皆红，垃圾独绿,09-11 10:31,09-11
0,真会玩，等差数列都出来了,09-11 10:31,09-11
0,老师粤传媒可以补吗？,09-11 10:32,09-11
0,已经跌了二个星期了，今天发子弹了，该涨涨了,09-11 10:32,09-11
0,玩命砸吧都是骗子,09-11 10:32,09-11
0,推动智能生成算法、分布式身份认证、数据资产流通等元宇宙关键技术在国家重大科技项目中的布局，创业板ETF159915收益大于风险,09-11 10:34,09-11
0,红红红了,09-11 10:37,09-11
0,昨天融券还了2个多亿，你敢想，昨天融券还了2个多亿，你敢想,09-11 10:39,09-11
0,8.28号融券都还了，该起来了吧,09-11 10:40,09-11
0,近2年成了渣男,09-11 10:40,09-11
0,现在的行情不会拉券商的，别听他们忽悠。,09-11 10:41,09-11
0,东方财富大资金给散户抬轿子让大家赚它们的钱？？？怎么觉得有点冷,09-11 10:42,09-11
0,东方财富散户集散地大涨？？？,09-11 10:42,09-11
0,证券板块发力的话，东财会是龙头吗,09-11 10:42,09-11
0,回购呢,09-11 10:46,09-11
0,大家的成本是多少？,09-11 10:47,09-11
0,券商里的垃圾,09-11 10:48,09-11
0,地量地价。,09-11 10:49,09-11
0,妖孽，守了3年,09-11 10:49,09-11
0,券商里就你是绿的,09-11 10:49,09-11
0,为啥东财不是亏损股，总是跌跌不休。搞不懂。,09-11 10:49,09-11
0,本想等它回落到15.30附近等不及了现在干吧,09-11 10:49,09-11
0,我不走估计是长不了啦！,09-11 10:50,09-11
0,东方财富真行,09-11 10:56,09-11
0,上个月二十八号就该止损。没止损不说看到利好居然把借呗钱借出来加仓。唉,09-11 10:50,09-11
0,说回购，动都补动，看海通证券？,09-11 10:55,09-11
0,9月11日，三大股指震荡走高，财富管理ETF(159503)盘中小幅走低后持续上扬。作为全市场首只布局国证财富管理指数(CN5074)的ETF基金，该基金投资价值显著。截止发稿时间(10:40)，财富管理ETF(159503)涨0.09%，相关成分股中，华泰证券、国泰君安、中信证券等涨幅超前。从估值方面看，当前证券公司指数(399975.SZ)估值较为合理，证券公司指数最新估值21.58倍PE，位...,09-11 10:55,09-11
0,涨不过ETF,09-11 10:56,09-11
0,A股收市，三大指数午后拉升，上证指数收跌0.18%，深证成指收跌0.08%，创业板指收跌0.59%。当天，两市成交额7083亿元，较上一交易日缩量1329亿元；大盘资金净流出超223亿元，北向资金净卖出超19亿元。两市股票呈现涨少跌多的态势，2053只股票上涨，2911只股票下跌。其中，30只涨停股、1只跌停股。板块方面，黑色家电、小金属、通信设备、锂电池、减肥药、光刻机、工业大麻、冷液服务器等板...,09-11 10:57,09-11
0,融券要禁止，这个货该涨一点了,09-11 10:59,09-11
0,这个拉鸡，害我太惨了,09-11 10:59,09-11
0,刚清仓,09-11 11:02,09-11
0,请你们关注科净源股票，水是人类的资源，一切都有钱的话，水如果没有了，地球会是什么样子，都来关注科净源,09-11 11:03,09-11
0,卖早了点卧槽,09-11 11:04,09-11
0,下来把存款利率给降低一点，银行利润不受影响。,09-11 11:04,09-11
0,可以脱衣服了，一会就热了,09-11 11:05,09-11
0,拉高暴跌,09-11 11:06,09-11
0,平开高走又下滑,09-11 11:08,09-11
0,券商ETF都比他涨幅大,09-11 11:09,09-11
0,不鸣则已一鸣惊人！！！！！,09-11 11:10,09-11
0,午盘必绿尾盘暴跌毫无悬念,09-11 11:10,09-11
0,退了板块后腿，主力在哪，呼叫中,09-11 11:11,09-11
0,算是吧！我也是在那个位置冲昏头脑买的,09-11 11:16,09-11
0,怎么还不开启回购？,09-11 11:17,09-11
0,还会继续慢慢升温，脱衣服,09-11 11:18,09-11
0,东方财富小机灵鬼,09-11 11:18,09-11
0,转发,09-11 11:20,09-11
0,北向资金在回流。！！！！！！！。，,09-11 11:20,09-11
0,上涨了，但感觉没有跟进的后续力量，力度和量能不足，还是要等待,09-11 11:21,09-11
0,被空头打的毫无还手之力,09-11 11:22,09-11
0,太弱了，5日线都站不住,09-11 11:22,09-11
0,媒体人胡锡进：股市在徘徊，老胡目前还输着5856元，一个百分点多一点，不过我的几只重仓股似乎都跌到了底部。今天上午盘中我一度新增盈利1900多元，虽然下午又吐回去了，但我觉得那几只重仓股的下跌空间都已经不大。我上周新买的两只股，一只微红，另一只跌了超过3%，但它也跌到了按以往经验的底部，随时可能反弹，我今天对该只股票做了唯一加仓。对我来说，只要大盘稳得住，哪怕微升，我就随时可能整仓翻红。虽然我现在...,09-11 11:22,09-11
0,继续加点私房钱，这个月又要少去洗脚了,09-11 11:22,09-11
0,今天谈一下东方财富的牛市一浪上涨幅度和牛市三浪子一浪的上涨幅度的问题。还有接着一浪上涨以后的二浪调整的问题。去年四季度开始的那波三个月上涨，严格讲是东方财富牛市一浪涨幅比较少的。有它的自己的情况，也有客观环境。它自己的情况就是当时还是处于大周期的调整状态中，根本没有到17个月左右的调整周期，所以它本质就是反弹而已，大的周期也就是月线周期是调整的，周线反弹而已，股...,09-11 11:23,09-11
0,看样子券商要反弹一点，不过，东方财富不启动，估计也好不到哪儿去,09-11 11:26,09-11
0,牛市骑手不能熄火啊,09-11 11:27,09-11
0,流出太多了，先不进了,09-11 11:29,09-11
0,【英国芯片设计公司安谋将在纳斯达克上市，估值或达520亿美元】据央视财经，英国芯片设计公司安谋将于本周四在美国纳斯达克交易所挂牌上市，预计将成为2021年11月以来美股最大的IPO。据美国媒体报道，安谋将以47美元至51美元的价格发行9550万股美国存托股，计划筹集48.7亿美元资金，而公司估值也有望达到520亿美元。（央视财经）,09-11 11:30,09-11
0,迅速翻绿下午要大暴跌了,09-11 11:38,09-11
0,好股不怕等三年，持续观察,09-11 11:38,09-11
0,9块钱的东方财富呢？,09-11 11:38,09-11
0,【水滴公司第二季度收入6.79亿元】9月7日，水滴公司公布截至2023年6月30日未经审计的2023年第二季度业绩报告。数据显示，今年第二季度，水滴公司净营业收入为6.79亿元，环比增长12%，净利润为2170万元。保险相关业务收入是水滴公司营业收入的主要来源，第二季度，水滴公司保险相关收入为5.97亿元，占比高达87.9%。（公司公告）,09-11 11:41,09-11
0,从今天开始不做t了，立贴为证,09-11 11:41,09-11
0,华为打响了科技板块第一枪。四季度是高科技半导体的天下哈哈哈。请加油涨涨涨,09-11 11:51,09-11
0,热点龙头,09-11 12:02,09-11
0,下周一正式提升两融杠杆对券商来说是实打实的利好，因此有望再收一阳从而确认这一轮回调已基本到位或结束。其他的消息可基本忽略，而应转向主要关注下周公布的8月份宏观经济数据和汇率变化。至于大盘是否存在二次探底，只有2％左右的波幅，这个对券商来说已经不重要，甚至可以忽略，最主要的是观察有没有券商个股出现涨停板，尤其是新出现的领头羊，从而带动板块收出久违的大阳线，这个可视为券商重新反转的标志。同样，东方财富...,09-11 12:02,09-11
0,别跌了，配合下大盘，涨起来,09-11 12:02,09-11
0,今日医药股和非银金融表现亮眼，但总体上攻力量明显不足，量能乏力，后续观望为妙。还是那句话，股市中要历练“等待”的功力，贪婪会让你血本无归。,09-11 12:10,09-11
0,涨了百分之0.38就有人唱多了。你们傻啊,09-11 12:19,09-11
0,"每天都在股吧里转转,那么多的股神在分析,在指导,我想弱弱的问一句,他们自已到底赚到钱了没有?",09-11 12:19,09-11
0,今晚回购公布！严重低估！大机构进场抢筹开始！市值50亿！现金就有45亿！年底达到48亿！10亿生物产业园马上开张！升值10亿！20亿生物产业园严重低估！明德生物净资产年底将上升到70-80亿！严重低估！第一目标50元,09-11 12:38,09-11
0,东方财富进入自动巡航模式,09-11 12:38,09-11
0,证券异动，东财领头！下午冲上17妥妥滴！,09-11 12:39,09-11
0,抄底资金进场,09-11 12:39,09-11
0,回购的股票是不会涨的，因为公司要打压到低处才会回购，越低越好。,09-11 12:41,09-11
0,日内涨幅扩大至逾500点。,09-11 12:46,09-11
0,A50指数期货涨幅扩大至1%。,09-11 12:47,09-11
0,下午300亿成交金额20厘米涨停,09-11 12:47,09-11
0,麻烦你下午涨五个点,09-11 12:47,09-11
0,日内涨超600点。,09-11 12:50,09-11
0,下来吧让我接回来印花税降了做差价还是比较好的,09-11 12:51,09-11
0,要是今个尾盘拉升涨停就好玩了,09-11 12:53,09-11
0,涨不涨主要看汇率，高度相关,09-11 12:56,09-11
0,大中午的就喝成什么样子了，要涨？再等等吧,09-11 12:56,09-11
0,今天是个好日子，兄弟们发财,09-11 13:00,09-11
0,能挺住吗，,09-11 13:03,09-11
0,T+0是主动交易者的土壤；都在倡导被动式交易ETF、指数基金、公募基金等等；试问，谁想过健康发展主动交易型职业交易者和基金那？全是价值投资行不行？这个市场没有投机行不行？根本就不行。所以我们的专家起高调，没有投机润滑，一个天上卖，一个地下买，怎么成交？那个吴晓求啊，皮海洲啊，不是、哗众取宠！这市场是要完了，量挺不起来，就要大跌了。没有量，就会存量挤压。将非风口板块的资金拼命挤压出来；造成一些板块非...,09-11 13:04,09-11
0,T+0是主动交易者的土壤；都在倡导被动式交易ETF、指数基金、公募基金等等；试问，谁想过健康发展主动交易型职业交易者和基金那？全是价值投资行不行？这个市场没有投机行不行？根本就不行。所以我们的专家起高调，没有投机润滑，一个天上卖，一个地下买，怎么成交？那个吴晓求啊，皮海洲啊，不是、哗众取宠！这市场是要完了，量挺不起来，就要大跌了。没有量，就会存量挤压。将非风口板块的资金拼命挤压出来；造成一些板...,09-11 13:04,09-11
0,垃圾，还得下来，,09-11 13:04,09-11
0,看你能坚持多久！,09-11 13:04,09-11
0,都涨不过大盘,09-11 13:04,09-11
0,大哥，挺住，,09-11 13:06,09-11
0,竟然搞偷袭,09-11 13:07,09-11
0,15.96压力位，今天能否突破,09-11 13:08,09-11
0,现在开始筑底期,09-11 13:08,09-11
0,请问浙数文化还能不能进,09-11 13:08,09-11
0,弱反弹结束弃之趋势走坏了,09-11 13:10,09-11
0,李佛摩尔是怎么做交易的呢？过去他只研究个股的波动，但在纽约几次让他破产的经历让他知道，不能只研究个股，还研究整个市场，研究大方向。他说交易最舒服的方法是在涨势中买入，而买入的关键并非价格越低越好，而是要在合适的时机买入或者卖出，一般他都是分批买入，而不会一次性买，如果是看多一直股票，那么买入的价格是越来越高的，如果是看空，则卖出的价格越来越低，他只会追高，而不会...,09-11 13:10,09-11
0,这是什么情况？突然就拉升了,09-11 13:14,09-11
0,买股讲水平，18.40元买的高水平买的。谁有这高水平，等？？,09-11 13:17,09-11
0,东财已经不是当年的那个东财反弹弱涨不过板块跌起来板块里最凶狠的弃之减仓,09-11 13:17,09-11
0,收盘还能绿吗，垃圾玩意，,09-11 13:18,09-11
0,传媒感觉还有戏，中视传媒穿越者,09-11 13:18,09-11
0,收盘还能绿吗，垃圾玩意，,09-11 13:20,09-11
0,赶快拉起来让空狗暴雷,09-11 13:20,09-11
0,散户集中营果然不同凡响。,09-11 13:21,09-11
0,汇率现在也配合了，东财重回16以上不过分吧？,09-11 13:22,09-11
0,今天加仓了！你们呢？开盘就杀进来，买早了，捡不到带血的筹码,09-11 13:22,09-11
0,传媒感觉还有戏，中视传媒穿越者,09-11 13:26,09-11
0,应该有所反弹，至少到十八,09-11 13:27,09-11
